Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,NI,PJME,PJMW,PJM_Load
2011-09-10 09:00:00,13004.0,9314.0,1548.0,,9657.0,1501.0,,6753.0,,30507.0,4624.0,
2011-09-10 10:00:00,13825.0,9958.0,1662.0,,10782.0,1573.0,,7115.0,,32730.0,4928.0,
2011-09-10 11:00:00,14385.0,10509.0,1729.0,,11734.0,1629.0,,7323.0,,34850.0,5160.0,
2011-09-10 12:00:00,14748.0,10965.0,1768.0,,12540.0,1695.0,,7440.0,,36414.0,5308.0,
2011-09-10 13:00:00,15079.0,11270.0,1797.0,,13152.0,1759.0,,7445.0,,37513.0,5414.0,
2011-09-10 14:00:00,15164.0,11487.0,1818.0,,13584.0,1792.0,,7457.0,,38254.0,5516.0,
2011-09-10 15:00:00,15273.0,11508.0,1835.0,,13909.0,1824.0,,7425.0,,38749.0,5594.0,
2011-09-10 16:00:00,15296.0,11464.0,1819.0,,14148.0,1824.0,,7440.0,,38979.0,5686.0,
2011-09-10 17:00:00,15387.0,11448.0,1825.0,,14238.0,1802.0,,7429.0,,39075.0,5763.0,
2011-09-10 18:00:00,15413.0,11458.0,1812.0,,14129.0,1762.0,,7328.0,,38696.0,5739.0,
2011-09-10 19:00:00,15206.0,11416.0,1795.0,,13573.0,1763.0,,7249.0,,37510.0,5578.0,
2011-09-10 20:00:00,15091.0,11233.0,1779.0,,13085.0,1757.0,,7300.0,,37155.0,5522.0,
2011-09-10 21:00:00,15230.0,11569.0,1846.0,,12803.0,1786.0,,7493.0,,36795.0,5525.0,
2011-09-10 22:00:00,14763.0,11569.0,1801.0,,12065.0,1723.0,,7295.0,,35065.0,5247.0,
2011-09-10 23:00:00,13978.0,11169.0,1680.0,,11097.0,1631.0,,6866.0,,32753.0,4884.0,
2011-09-11 00:00:00,12905.0,10561.0,1556.0,,10106.0,1542.0,,6392.0,,30174.0,4515.0,
2011-09-09 01:00:00,12828.0,9973.0,1576.0,,9565.0,1534.0,,6649.0,,28213.0,4540.0,
2011-09-09 02:00:00,12177.0,9393.0,1486.0,,9000.0,1449.0,,6437.0,,26717.0,4342.0,
2011-09-09 03:00:00,11903.0,9089.0,1439.0,,8702.0,1421.0,,6283.0,,25861.0,4239.0,
2011-09-09 04:00:00,11786.0,8792.0,1420.0,,8484.0,1414.0,,6175.0,,25398.0,4180.0,
2011-09-09 05:00:00,11942.0,8713.0,1456.0,,8635.0,1440.0,,6223.0,,25653.0,4221.0,
2011-09-09 06:00:00,12530.0,8902.0,1569.0,,9226.0,1507.0,,6604.0,,27380.0,4487.0,
2011-09-09 07:00:00,13939.0,9558.0,1789.0,,10279.0,1666.0,,7357.0,,30787.0,5021.0,
2011-09-09 08:00:00,14610.0,10690.0,1910.0,,10906.0,1747.0,,7864.0,,32945.0,5236.0,
2011-09-09 09:00:00,15026.0,11363.0,1947.0,,11266.0,1835.0,,8108.0,,34400.0,5399.0,
2011-09-09 10:00:00,15389.0,11835.0,1999.0,,11769.0,1853.0,,8301.0,,35470.0,5514.0,
2011-09-09 11:00:00,15697.0,12199.0,2042.0,,12412.0,1868.0,,8495.0,,36629.0,5581.0,
2011-09-09 12:00:00,15895.0,12426.0,2060.0,,12909.0,1929.0,,8613.0,,37762.0,5656.0,
2011-09-09 13:00:00,16135.0,12487.0,2081.0,,13392.0,1940.0,,8663.0,,38775.0,5715.0,
2011-09-09 14:00:00,16422.0,12484.0,2098.0,,13902.0,1942.0,,8733.0,,39993.0,5800.0,
2011-09-09 15:00:00,16507.0,12538.0,2083.0,,14389.0,1961.0,,8718.0,,40993.0,5843.0,
2011-09-09 16:00:00,16352.0,12486.0,2049.0,,14665.0,1947.0,,8667.0,,41841.0,5838.0,
2011-09-09 17:00:00,16329.0,12453.0,2033.0,,14770.0,1964.0,,8577.0,,42509.0,5880.0,
2011-09-09 18:00:00,16039.0,12272.0,1990.0,,14601.0,1956.0,,8403.0,,42343.0,5884.0,
2011-09-09 19:00:00,15760.0,12001.0,1916.0,,13925.0,1891.0,,8164.0,,40972.0,5770.0,
2011-09-09 20:00:00,15417.0,11856.0,1893.0,,13244.0,1835.0,,8040.0,,40276.0,5727.0,
2011-09-09 21:00:00,15731.0,12193.0,1961.0,,12934.0,1841.0,,8198.0,,39834.0,5790.0,
2011-09-09 22:00:00,15396.0,12141.0,1909.0,,12131.0,1772.0,,8034.0,,37902.0,5577.0,
2011-09-09 23:00:00,14576.0,11680.0,1781.0,,11176.0,1685.0,,7592.0,,35275.0,5228.0,
2011-09-10 00:00:00,13412.0,10882.0,1629.0,,10176.0,1576.0,,7022.0,,32450.0,4812.0,
2011-09-08 01:00:00,12647.0,9527.0,1542.0,,9303.0,1436.0,,6400.0,,28087.0,4435.0,
2011-09-08 02:00:00,12149.0,8986.0,1468.0,,8848.0,1348.0,,6129.0,,26638.0,4188.0,
2011-09-08 03:00:00,11850.0,8641.0,1436.0,,8541.0,1328.0,,6024.0,,25828.0,4103.0,
2011-09-08 04:00:00,11672.0,8432.0,1410.0,,8430.0,1323.0,,6023.0,,25360.0,4061.0,
2011-09-08 05:00:00,11918.0,8361.0,1443.0,,8547.0,1354.0,,6105.0,,25682.0,4136.0,
2011-09-08 06:00:00,12567.0,8551.0,1555.0,,9124.0,1432.0,,6463.0,,27421.0,4404.0,
2011-09-08 07:00:00,14062.0,9189.0,1785.0,,10395.0,1562.0,,7328.0,,30747.0,4946.0,
2011-09-08 08:00:00,14688.0,10245.0,1913.0,,10981.0,1653.0,,7779.0,,32730.0,5178.0,
2011-09-08 09:00:00,15033.0,10942.0,1949.0,,11233.0,1724.0,,8061.0,,33846.0,5337.0,
2011-09-08 10:00:00,15355.0,11493.0,1994.0,,11576.0,1743.0,,8325.0,,34817.0,5420.0,
2011-09-08 11:00:00,15513.0,11895.0,2029.0,,11919.0,1796.0,,8544.0,,35498.0,5550.0,
2011-09-08 12:00:00,15790.0,12282.0,2055.0,,12338.0,1815.0,,8543.0,,35968.0,5646.0,
2011-09-08 13:00:00,15916.0,12461.0,2054.0,,12799.0,1883.0,,8537.0,,36326.0,5698.0,
2011-09-08 14:00:00,15967.0,12523.0,2056.0,,13177.0,1938.0,,8683.0,,36753.0,5769.0,
2011-09-08 15:00:00,15806.0,12625.0,2046.0,,13314.0,1974.0,,8633.0,,36763.0,5772.0,
2011-09-08 16:00:00,15784.0,12460.0,2010.0,,13359.0,1988.0,,8554.0,,36892.0,5806.0,
2011-09-08 17:00:00,15780.0,12304.0,1996.0,,13530.0,2004.0,,8442.0,,37172.0,5861.0,
2011-09-08 18:00:00,15729.0,12131.0,1968.0,,13479.0,2015.0,,8312.0,,37246.0,5887.0,
2011-09-08 19:00:00,15578.0,11971.0,1957.0,,13241.0,1961.0,,8243.0,,37021.0,5807.0,
2011-09-08 20:00:00,15643.0,11896.0,1971.0,,13223.0,1954.0,,8318.0,,37503.0,5928.0,
2011-09-08 21:00:00,16143.0,12279.0,2047.0,,13212.0,1975.0,,8581.0,,37516.0,6057.0,
2011-09-08 22:00:00,15693.0,12173.0,1965.0,,12471.0,1877.0,,8219.0,,35864.0,5774.0,
2011-09-08 23:00:00,14785.0,11659.0,1841.0,,11411.0,1761.0,,7675.0,,33216.0,5333.0,
2011-09-09 00:00:00,13751.0,10782.0,1678.0,,10391.0,1630.0,,7143.0,,30429.0,4886.0,
2011-09-07 01:00:00,12571.0,9429.0,1545.0,,8879.0,1316.0,,6311.0,,25131.0,4227.0,
2011-09-07 02:00:00,11911.0,8880.0,1476.0,,8513.0,1273.0,,6087.0,,24190.0,4057.0,
2011-09-07 03:00:00,11715.0,8545.0,1432.0,,8351.0,1273.0,,5920.0,,23615.0,3961.0,
2011-09-07 04:00:00,11626.0,8317.0,1420.0,,8297.0,1272.0,,5836.0,,23451.0,3946.0,
2011-09-07 05:00:00,11804.0,8244.0,1441.0,,8395.0,1288.0,,5917.0,,23919.0,3986.0,
2011-09-07 06:00:00,12463.0,8415.0,1548.0,,9087.0,1372.0,,6370.0,,25823.0,4266.0,
2011-09-07 07:00:00,13818.0,9032.0,1773.0,,10324.0,1507.0,,7109.0,,29407.0,4794.0,
2011-09-07 08:00:00,14565.0,9971.0,1903.0,,10893.0,1605.0,,7582.0,,31650.0,5061.0,
2011-09-07 09:00:00,14863.0,10667.0,1949.0,,11195.0,1669.0,,7778.0,,33089.0,5135.0,
2011-09-07 10:00:00,15058.0,11219.0,1991.0,,11619.0,1730.0,,7994.0,,34219.0,5207.0,
2011-09-07 11:00:00,15337.0,11604.0,2027.0,,11969.0,1746.0,,8120.0,,35416.0,5333.0,
2011-09-07 12:00:00,15536.0,11909.0,2026.0,,12166.0,1782.0,,8261.0,,36160.0,5440.0,
2011-09-07 13:00:00,15721.0,11999.0,2031.0,,12276.0,1780.0,,8238.0,,36711.0,5432.0,
2011-09-07 14:00:00,15742.0,12045.0,2018.0,,12416.0,1768.0,,8288.0,,37147.0,5467.0,
2011-09-07 15:00:00,15693.0,12185.0,2009.0,,12652.0,1775.0,,8144.0,,37142.0,5459.0,
2011-09-07 16:00:00,15558.0,12129.0,1966.0,,12865.0,1763.0,,8108.0,,37121.0,5489.0,
2011-09-07 17:00:00,15494.0,12085.0,1952.0,,13017.0,1755.0,,8053.0,,37308.0,5559.0,
2011-09-07 18:00:00,15472.0,11980.0,1956.0,,13047.0,1768.0,,7963.0,,37435.0,5539.0,
2011-09-07 19:00:00,15443.0,11756.0,1947.0,,12819.0,1751.0,,7865.0,,36995.0,5543.0,
2011-09-07 20:00:00,15620.0,11385.0,1958.0,,12895.0,1750.0,,7976.0,,37516.0,5690.0,
2011-09-07 21:00:00,15972.0,11681.0,2003.0,,12869.0,1788.0,,8216.0,,37388.0,5787.0,
2011-09-07 22:00:00,15458.0,11780.0,1916.0,,12069.0,1744.0,,7886.0,,35656.0,5511.0,
2011-09-07 23:00:00,14611.0,11225.0,1775.0,,11024.0,1637.0,,7240.0,,32910.0,5143.0,
2011-09-08 00:00:00,13461.0,10351.0,1636.0,,10024.0,1497.0,,6852.0,,30195.0,4744.0,
2011-09-06 01:00:00,12000.0,8437.0,1390.0,,9426.0,1313.0,,5627.0,,28053.0,3991.0,
2011-09-06 02:00:00,11605.0,8015.0,1346.0,,8915.0,1247.0,,5447.0,,26234.0,3902.0,
2011-09-06 03:00:00,11344.0,7803.0,1319.0,,8556.0,1224.0,,5373.0,,25176.0,3877.0,
2011-09-06 04:00:00,11360.0,7675.0,1317.0,,8385.0,1224.0,,5364.0,,24650.0,3823.0,
2011-09-06 05:00:00,11451.0,7686.0,1346.0,,8521.0,1239.0,,5476.0,,24776.0,3897.0,
2011-09-06 06:00:00,12291.0,7930.0,1477.0,,9100.0,1330.0,,5901.0,,26355.0,4142.0,
2011-09-06 07:00:00,13678.0,8655.0,1709.0,,10223.0,1483.0,,6740.0,,29714.0,4712.0,
2011-09-06 08:00:00,14370.0,9669.0,1828.0,,10824.0,1574.0,,7313.0,,31667.0,5071.0,
2011-09-06 09:00:00,14685.0,10399.0,1871.0,,11091.0,1625.0,,7553.0,,32745.0,5156.0,
2011-09-06 10:00:00,14904.0,10934.0,1914.0,,11379.0,1670.0,,7714.0,,33414.0,5221.0,
2011-09-06 11:00:00,15241.0,11272.0,1970.0,,11695.0,1698.0,,8010.0,,34018.0,5304.0,
2011-09-06 12:00:00,15552.0,11396.0,1979.0,,12045.0,1731.0,,8074.0,,34136.0,5377.0,
2011-09-06 13:00:00,15556.0,11754.0,1998.0,,12144.0,1737.0,,8138.0,,33974.0,5363.0,
2011-09-06 14:00:00,15612.0,11781.0,2003.0,,12270.0,1747.0,,8245.0,,33845.0,5332.0,
2011-09-06 15:00:00,15562.0,11940.0,2005.0,,12340.0,1725.0,,8210.0,,33452.0,5289.0,
2011-09-06 16:00:00,15417.0,11918.0,1963.0,,12223.0,1710.0,,8093.0,,33195.0,5255.0,
2011-09-06 17:00:00,15235.0,11838.0,1942.0,,12196.0,1723.0,,7946.0,,33207.0,5265.0,
2011-09-06 18:00:00,15099.0,11757.0,1919.0,,12152.0,1694.0,,7787.0,,33375.0,5280.0,
2011-09-06 19:00:00,15050.0,11522.0,1908.0,,12074.0,1670.0,,7714.0,,33292.0,5357.0,
2011-09-06 20:00:00,15251.0,11217.0,1924.0,,12215.0,1684.0,,7759.0,,33701.0,5427.0,
2011-09-06 21:00:00,15631.0,11533.0,1989.0,,11997.0,1666.0,,8065.0,,33403.0,5515.0,
2011-09-06 22:00:00,15155.0,11645.0,1919.0,,11259.0,1622.0,,7794.0,,31720.0,5205.0,
2011-09-06 23:00:00,14224.0,11078.0,1780.0,,10299.0,1544.0,,7200.0,,29222.0,4826.0,
2011-09-07 00:00:00,13215.0,10248.0,1639.0,,9445.0,1402.0,,6699.0,,26820.0,4500.0,
2011-09-05 01:00:00,12764.0,9270.0,1440.0,,10166.0,1516.0,,6095.0,,30463.0,4487.0,
2011-09-05 02:00:00,11980.0,8683.0,1360.0,,9536.0,1447.0,,5787.0,,28645.0,4237.0,
2011-09-05 03:00:00,11667.0,8324.0,1297.0,,9067.0,1406.0,,5550.0,,27392.0,4068.0,
2011-09-05 04:00:00,11432.0,8013.0,1264.0,,8730.0,1379.0,,5394.0,,26600.0,3941.0,
2011-09-05 05:00:00,11461.0,7891.0,1246.0,,8559.0,1390.0,,5365.0,,26367.0,3915.0,
2011-09-05 06:00:00,11505.0,7815.0,1268.0,,8649.0,1418.0,,5455.0,,26797.0,3994.0,
2011-09-05 07:00:00,11709.0,7948.0,1307.0,,8848.0,1426.0,,5563.0,,27451.0,4124.0,
2011-09-05 08:00:00,11864.0,7896.0,1318.0,,9145.0,1421.0,,5584.0,,28110.0,4211.0,
2011-09-05 09:00:00,12364.0,8012.0,1379.0,,10031.0,1466.0,,5836.0,,30276.0,4476.0,
2011-09-05 10:00:00,13187.0,8375.0,1470.0,,11138.0,1527.0,,6221.0,,33098.0,4881.0,
2011-09-05 11:00:00,13721.0,8834.0,1542.0,,12185.0,1566.0,,6474.0,,35464.0,5163.0,
2011-09-05 12:00:00,14030.0,9184.0,1580.0,,12921.0,1577.0,,6574.0,,37249.0,5314.0,
2011-09-05 13:00:00,14047.0,9350.0,1607.0,,13400.0,1588.0,,6599.0,,38237.0,5351.0,
2011-09-05 14:00:00,13891.0,9378.0,1574.0,,13668.0,1581.0,,6566.0,,38585.0,5294.0,
2011-09-05 15:00:00,13835.0,9345.0,1551.0,,13764.0,1580.0,,6475.0,,38992.0,5217.0,
2011-09-05 16:00:00,13784.0,9274.0,1543.0,,13746.0,1572.0,,6380.0,,39226.0,5174.0,
2011-09-05 17:00:00,13783.0,9255.0,1558.0,,13695.0,1560.0,,6407.0,,39399.0,5179.0,
2011-09-05 18:00:00,13722.0,9267.0,1572.0,,13652.0,1548.0,,6388.0,,39218.0,5186.0,
2011-09-05 19:00:00,13786.0,9311.0,1580.0,,13377.0,1540.0,,6453.0,,38595.0,5158.0,
2011-09-05 20:00:00,13968.0,9304.0,1601.0,,13383.0,1569.0,,6553.0,,38896.0,5247.0,
2011-09-05 21:00:00,14368.0,9718.0,1686.0,,13414.0,1596.0,,6805.0,,38779.0,5251.0,
2011-09-05 22:00:00,14047.0,9983.0,1634.0,,12583.0,1570.0,,6615.0,,36832.0,4952.0,
2011-09-05 23:00:00,13349.0,9650.0,1545.0,,11356.0,1465.0,,6296.0,,33815.0,4587.0,
2011-09-06 00:00:00,12502.0,9032.0,1456.0,,10166.0,1377.0,,5908.0,,30653.0,4232.0,
2011-09-04 01:00:00,14777.0,11655.0,1911.0,,9207.0,1921.0,,7986.0,,29403.0,4911.0,
2011-09-04 02:00:00,13954.0,10938.0,1777.0,,8640.0,1820.0,,7388.0,,27662.0,4620.0,
2011-09-04 03:00:00,13367.0,10275.0,1652.0,,8252.0,1741.0,,7027.0,,26486.0,4378.0,
2011-09-04 04:00:00,12914.0,9872.0,1589.0,,8026.0,1673.0,,6739.0,,25661.0,4231.0,
2011-09-04 05:00:00,12725.0,9593.0,1551.0,,7914.0,1627.0,,6536.0,,25201.0,4140.0,
2011-09-04 06:00:00,12565.0,9440.0,1534.0,,7964.0,1620.0,,6493.0,,25333.0,4142.0,
2011-09-04 07:00:00,12733.0,9429.0,1563.0,,8101.0,1630.0,,6487.0,,25674.0,4215.0,
2011-09-04 08:00:00,12909.0,9305.0,1588.0,,8382.0,1620.0,,6460.0,,26452.0,4342.0,
2011-09-04 09:00:00,13672.0,9317.0,1682.0,,9270.0,1716.0,,6737.0,,28562.0,4696.0,
2011-09-04 10:00:00,14513.0,9662.0,1794.0,,10336.0,1829.0,,7205.0,,31092.0,5134.0,
2011-09-04 11:00:00,15287.0,10095.0,1850.0,,11253.0,1922.0,,7595.0,,33660.0,5569.0,
2011-09-04 12:00:00,15824.0,10473.0,1899.0,,12243.0,1965.0,,7891.0,,36217.0,5889.0,
2011-09-04 13:00:00,16405.0,10883.0,1931.0,,13293.0,2001.0,,8095.0,,38513.0,6177.0,
2011-09-04 14:00:00,16655.0,11000.0,1924.0,,13986.0,2024.0,,8128.0,,40275.0,6379.0,
2011-09-04 15:00:00,16694.0,11139.0,1901.0,,14450.0,2016.0,,8034.0,,41240.0,6469.0,
2011-09-04 16:00:00,16668.0,11131.0,1884.0,,14745.0,1998.0,,7925.0,,41570.0,6475.0,
2011-09-04 17:00:00,16479.0,11073.0,1895.0,,14869.0,1959.0,,7838.0,,41653.0,6433.0,
2011-09-04 18:00:00,16302.0,10922.0,1894.0,,14775.0,1955.0,,7741.0,,41359.0,6355.0,
2011-09-04 19:00:00,15947.0,10697.0,1876.0,,14318.0,1905.0,,7585.0,,40205.0,6140.0,
2011-09-04 20:00:00,15473.0,10369.0,1841.0,,13868.0,1862.0,,7533.0,,39799.0,6029.0,
2011-09-04 21:00:00,15687.0,10486.0,1869.0,,13671.0,1848.0,,7673.0,,39562.0,5911.0,
2011-09-04 22:00:00,15255.0,10617.0,1817.0,,12932.0,1789.0,,7456.0,,37950.0,5602.0,
2011-09-04 23:00:00,14450.0,10363.0,1709.0,,12094.0,1719.0,,7031.0,,35572.0,5234.0,
2011-09-05 00:00:00,13556.0,9804.0,1567.0,,11090.0,1618.0,,6557.0,,32982.0,4862.0,
2011-09-03 01:00:00,15941.0,15121.0,2140.0,,9000.0,1930.0,,8708.0,,27077.0,4947.0,
2011-09-03 02:00:00,14896.0,13948.0,1973.0,,8453.0,1833.0,,8157.0,,25599.0,4677.0,
2011-09-03 03:00:00,14287.0,13139.0,1846.0,,8083.0,1756.0,,7896.0,,24651.0,4460.0,
2011-09-03 04:00:00,13813.0,12445.0,1752.0,,7862.0,1703.0,,7510.0,,23971.0,4318.0,
2011-09-03 05:00:00,13327.0,12002.0,1711.0,,7775.0,1661.0,,7236.0,,23768.0,4232.0,
2011-09-03 06:00:00,13285.0,11710.0,1701.0,,7864.0,1663.0,,7321.0,,24094.0,4229.0,
2011-09-03 07:00:00,13551.0,11721.0,1739.0,,8110.0,1691.0,,7205.0,,24782.0,4356.0,
2011-09-03 08:00:00,13600.0,11782.0,1750.0,,8448.0,1717.0,,7267.0,,25811.0,4505.0,
2011-09-03 09:00:00,14620.0,12271.0,1895.0,,9286.0,1844.0,,7818.0,,28005.0,4888.0,
2011-09-03 10:00:00,15915.0,13242.0,2124.0,,10137.0,2034.0,,8761.0,,30338.0,5358.0,
2011-09-03 11:00:00,17352.0,14440.0,2355.0,,10846.0,2215.0,,9599.0,,32267.0,5803.0,
2011-09-03 12:00:00,18541.0,15616.0,2566.0,,11398.0,2344.0,,10329.0,,33692.0,6137.0,
2011-09-03 13:00:00,19600.0,16476.0,2741.0,,11918.0,2487.0,,10941.0,,34893.0,6400.0,
2011-09-03 14:00:00,20192.0,17088.0,2847.0,,12299.0,2572.0,,11348.0,,36006.0,6615.0,
2011-09-03 15:00:00,20866.0,17126.0,2938.0,,12700.0,2629.0,,11566.0,,37067.0,6778.0,
2011-09-03 16:00:00,21021.0,16496.0,2975.0,,13116.0,2644.0,,11681.0,,38111.0,6911.0,
2011-09-03 17:00:00,21022.0,15421.0,2991.0,,13265.0,2655.0,,11828.0,,38967.0,7002.0,
2011-09-03 18:00:00,20646.0,14895.0,2954.0,,13268.0,2646.0,,11613.0,,39039.0,6993.0,
2011-09-03 19:00:00,20060.0,14456.0,2861.0,,12904.0,2589.0,,11217.0,,38275.0,6855.0,
2011-09-03 20:00:00,19307.0,14137.0,2745.0,,12486.0,2508.0,,10747.0,,37920.0,6633.0,
2011-09-03 21:00:00,19062.0,14017.0,2728.0,,12385.0,2480.0,,10636.0,,38089.0,6625.0,
2011-09-03 22:00:00,18189.0,13823.0,2602.0,,11774.0,2386.0,,10151.0,,36559.0,6285.0,
2011-09-03 23:00:00,17093.0,13233.0,2362.0,,10891.0,2221.0,,9433.0,,34236.0,5825.0,
2011-09-04 00:00:00,15964.0,12485.0,2107.0,,9981.0,2070.0,,8698.0,,31717.0,5315.0,
2011-09-02 01:00:00,16012.0,16524.0,2345.0,,8811.0,1687.0,,8403.0,,27819.0,4865.0,
2011-09-02 02:00:00,15063.0,15381.0,2191.0,,8304.0,1610.0,,7916.0,,26314.0,4606.0,
2011-09-02 03:00:00,14496.0,14539.0,2067.0,,7956.0,1539.0,,7596.0,,25402.0,4449.0,
2011-09-02 04:00:00,13982.0,13879.0,1993.0,,7842.0,1511.0,,7337.0,,24891.0,4348.0,
2011-09-02 05:00:00,13985.0,13445.0,1965.0,,7870.0,1514.0,,7315.0,,25072.0,4350.0,
2011-09-02 06:00:00,14531.0,13312.0,2041.0,,8410.0,1583.0,,7564.0,,26568.0,4625.0,
2011-09-02 07:00:00,15780.0,13841.0,2255.0,,9189.0,1717.0,,8253.0,,29154.0,5097.0,
2011-09-02 08:00:00,16345.0,14830.0,2358.0,,9786.0,1813.0,,8847.0,,31226.0,5327.0,
2011-09-02 09:00:00,16992.0,15591.0,2462.0,,10356.0,1915.0,,9320.0,,33014.0,5514.0,
2011-09-02 10:00:00,17967.0,16350.0,2635.0,,10929.0,2039.0,,9991.0,,34391.0,5807.0,
2011-09-02 11:00:00,19097.0,17170.0,2817.0,,11597.0,2201.0,,10722.0,,35532.0,6101.0,
2011-09-02 12:00:00,20257.0,18099.0,2982.0,,12122.0,2337.0,,11415.0,,36338.0,6390.0,
2011-09-02 13:00:00,21323.0,19109.0,3143.0,,12625.0,2475.0,,12093.0,,36870.0,6695.0,
2011-09-02 14:00:00,22200.0,20033.0,3255.0,,13078.0,2578.0,,12409.0,,37669.0,6907.0,
2011-09-02 15:00:00,22666.0,20745.0,3337.0,,13264.0,2650.0,,12560.0,,38014.0,7029.0,
2011-09-02 16:00:00,22826.0,21055.0,3356.0,,13295.0,2703.0,,12643.0,,38050.0,7093.0,
2011-09-02 17:00:00,22893.0,21169.0,3369.0,,13221.0,2700.0,,12690.0,,38057.0,7122.0,
2011-09-02 18:00:00,22558.0,21028.0,3337.0,,12895.0,2680.0,,12657.0,,37609.0,7081.0,
2011-09-02 19:00:00,21965.0,20567.0,3242.0,,12442.0,2600.0,,12348.0,,36315.0,6923.0,
2011-09-02 20:00:00,21152.0,19704.0,3104.0,,12120.0,2514.0,,11866.0,,35575.0,6718.0,
2011-09-02 21:00:00,20820.0,19148.0,3015.0,,12029.0,2491.0,,11715.0,,35608.0,6678.0,
2011-09-02 22:00:00,19991.0,18731.0,2869.0,,11441.0,2374.0,,11305.0,,34079.0,6351.0,
2011-09-02 23:00:00,18852.0,17808.0,2626.0,,10638.0,2238.0,,10440.0,,31712.0,5898.0,
2011-09-03 00:00:00,17135.0,16435.0,2371.0,,9737.0,2070.0,,9508.0,,29230.0,5400.0,
2011-09-01 01:00:00,14606.0,14098.0,2013.0,,8408.0,1629.0,,7735.0,,27585.0,4719.0,
2011-09-01 02:00:00,13904.0,13024.0,1890.0,,7866.0,1539.0,,7438.0,,26037.0,4468.0,
2011-09-01 03:00:00,13241.0,12219.0,1804.0,,7599.0,1492.0,,7179.0,,24973.0,4301.0,
2011-09-01 04:00:00,13003.0,11616.0,1760.0,,7416.0,1449.0,,7056.0,,24502.0,4194.0,
2011-09-01 05:00:00,13166.0,11343.0,1757.0,,7550.0,1462.0,,7143.0,,24668.0,4244.0,
2011-09-01 06:00:00,13844.0,11394.0,1855.0,,8014.0,1528.0,,7393.0,,26228.0,4519.0,
2011-09-01 07:00:00,15054.0,12029.0,2041.0,,8794.0,1671.0,,8169.0,,28809.0,5004.0,
2011-09-01 08:00:00,15689.0,13119.0,2232.0,,9243.0,1771.0,,8641.0,,30742.0,5284.0,
2011-09-01 09:00:00,16276.0,14253.0,2282.0,,9773.0,1838.0,,9068.0,,32676.0,5440.0,
2011-09-01 10:00:00,16945.0,15354.0,2394.0,,10465.0,1877.0,,9426.0,,34690.0,5575.0,
2011-09-01 11:00:00,17893.0,16552.0,2561.0,,11146.0,1909.0,,9814.0,,36548.0,5763.0,
2011-09-01 12:00:00,18783.0,17751.0,2750.0,,11797.0,1949.0,,10114.0,,38129.0,5868.0,
2011-09-01 13:00:00,19682.0,18772.0,2918.0,,12309.0,2022.0,,10550.0,,39043.0,5936.0,
2011-09-01 14:00:00,20724.0,19786.0,3081.0,,12641.0,2092.0,,10995.0,,39788.0,6041.0,
2011-09-01 15:00:00,21363.0,20587.0,3191.0,,12870.0,2083.0,,11374.0,,39979.0,6084.0,
2011-09-01 16:00:00,21816.0,20937.0,3255.0,,13046.0,2166.0,,11660.0,,40155.0,6313.0,
2011-09-01 17:00:00,22006.0,21525.0,3305.0,,13314.0,2261.0,,11829.0,,40231.0,6546.0,
2011-09-01 18:00:00,21976.0,21900.0,3301.0,,13371.0,2279.0,,11764.0,,39867.0,6588.0,
2011-09-01 19:00:00,21473.0,21635.0,3248.0,,12910.0,2228.0,,11593.0,,38576.0,6505.0,
2011-09-01 20:00:00,20989.0,21014.0,3161.0,,12496.0,2168.0,,11227.0,,37768.0,6419.0,
2011-09-01 21:00:00,20972.0,20666.0,3146.0,,12475.0,2193.0,,11260.0,,37962.0,6508.0,
2011-09-01 22:00:00,20357.0,20436.0,3041.0,,11808.0,2101.0,,10954.0,,35972.0,6234.0,
2011-09-01 23:00:00,18781.0,19448.0,2790.0,,10646.0,1969.0,,9985.0,,33077.0,5744.0,
2011-09-02 00:00:00,17197.0,17900.0,2545.0,,9641.0,1820.0,,9086.0,,30188.0,5214.0,
2011-09-01 00:00:00,15940.0,15468.0,2178.0,,9224.0,1756.0,,8281.0,,30096.0,5128.0,
